rights_statement,record_count,rights_category
"Mitigating Nitrogen Oxides Exhaust Emissions from Petrol Vehicles by Application of a Fuel Additive by Dr Roman Kudin,
Prabhat Chand and Anura Bakmeedeniya is licensed under a Creative Commons Attribution-NonCommercial 3.0 New  Zealand 
 license.",1,cc_by_nc
"Models Applied in Stock Market Prediction: A Literature Survey by Wajira Dassanayake, Chandimal Jayawardena, Iman Ardekani and Hamid Sharifzadeh is licensed under a Creative Commons AttributionNonCommercial 4.0 International License.",1,cc_by_nc
My female body. is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.,1,cc_by_nc
"NCW Licence 19. The interviewee agrees to this data being publicly available on the UC CEISMIC website, displayed in a museum, library or other public space, or used in other works such as books, films, and artworks. The data may not be broadcast on television or radio, or used in teaching, other research projects, public lectures, and presentations. Licensed for non-commercial use, in part or whole, in compliance with the above conditions of use. Attribution to Women's Voices project, NCW (Christchurch).",1,cc_by_nc
"Nephrolepis flexuosa. Mature plants growing on thermally heated soil.
© Leon Perrie CC BY-NC 3.0 NZ",1,cc_by_nc
New Lynn - Auckland IMM Case Study: Low-density urban morphology and energy performance optimisation is licensed under a Creative Commons Attribution- NonCommercial 4.0 International License.,1,cc_by_nc
New Zealand Journal of Mathematics is an open access journal. Authors retain the right to place his/her publication version of the work on a personal website or institutional repository for non commercial purposes. The definitive version was published in (see Citation). The original publication is available at (see Publisher’s Version).,1,cc_by_nc
Non-commercial use,1,cc_by_nc
"Non-regulated Home Support Worker role in medication support and administration: A scoping review of the literature prepared for the Home & Community Health Association by Dianne E. Roy and Roslyne C. McKechnie, is licensed under a Creative Commons Attribution-NonCommercial 3.0 New Zealand license.",1,cc_by_nc
"OPINION: Focus and performance in managing post-border biosecurity in New Zealand, is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
"Open Access This article is distributed under the terms of the
Creative Commons Attribution Noncommercial License which permits
any noncommercial use, distribution, and reproduction in any
medium, provided the original author(s) and source are credited.",1,cc_by_nc
"Open Access This article is distributed under the terms of the Creative Commons Attribution Noncommercial
License which permits any noncommercial use, distribution, and reproduction in any medium,
provided the original author(s) and source are credited.",1,cc_by_nc
"Ophioglossum coriaceum. Mature plants growing on forest floor.
© Leon Perrie 2005 CC BY-NC 3.0 NZ",1,cc_by_nc
"Ophioglossum petiolatum. Mature plants growing in cultivation showing fertile and sterile laminae.
© Pat Brownsey 1979 CC-BY-NC 3.0 NZ",1,cc_by_nc
Orchestrating Film: The contrasting orchestral-compositional approaches of Bernard Herrmann and John Williams and their modern legacy is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.,1,cc_by_nc
"Osmunda regalis: mature plants in dry, peaty soil.
© Te Papa 2012 CC BY-NC 3.0 NZ",1,cc_by_nc
"Participatory Video and the Pacifica Mamas: A Pilot Project by Malama Saifoloi, Evangelia Papoutsaki, Marcus
Williams, Usha Sundar Harris, and Munawwar Naqvi is licensed under a Creative Commons AttributionNonCommercial
4.0 International License.",1,cc_by_nc
"Pellaea rotundifolia. Adaxial surface of mature frond with oblong to rounded pinnae.
© Te Papa CC BY-NC 3.0 NZ",1,cc_by_nc
Perceptions of Community Safety in West Auckland and White Fragility is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.,1,cc_by_nc
Perspectives in Biosecurity is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.,1,cc_by_nc
"Photo by Colin Ogilvie Gibbs, part of the _blank"">Upper Hutt City Library Collections; This work is licensed under a Creative Commons Attribution-Noncommercial 3.0 New Zealand License",1,cc_by_nc
"Photo: (c) 101573658883058391214, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) 106149302538145621584, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) 15899088, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) AJ Johnson, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Aaron Livingston, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Aimee Stubbs, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Alan Edwards, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Alan Malsher, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Albert Lindsey, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Aleksandra Osijewska, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Ali Cameron, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Alistair Owens, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Allanah Purdie, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Allison Knight, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Alliyah Samson, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Alyssa Rattray, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Amber St Claire, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Amelia Bardsley, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Amy Cullen, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Amy Smith, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Ana Gatica Colima, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Anais perry, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Andrea McDonald, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Andrew Buglass, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Andrew Mentor, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Andrew Mockford, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Andrew Stewart, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Andy Shudall, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Ange Hampton, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Angela Kouka, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Angus Dowson, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Angus Matheson, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Anita Murrell, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Anita363, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Anna Sephton, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Anne-Hélène Paradis, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Ant Lee, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Arion Pons, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Arnaud R., some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) Aslice Nicole Crowther, some rights reserved (CC BY-NC);",1,cc_by_nc
